learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,mean absolute error,root mean squared error,model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
1810000.0,32.390625,0.0,1000.0,0.06695866099900585,0.111809085002922,1810000.0,0.0,895.0,448.0,448.0,16.0,0.0,0.0,1.0
1820000.0,32.59375,0.0,1000.0,0.07445783812748608,0.12762210708561106,1820000.0,0.0,901.0,451.0,451.0,16.0,0.0,0.0,1.0
1830000.0,32.796875,0.0,1000.0,0.07819066158397475,0.13662220099663683,1830000.0,0.0,909.0,455.0,455.0,16.0,0.0,0.0,1.0
1840000.0,33.0,0.0,1000.0,0.06418142078231841,0.11060793428843153,1840000.0,0.0,917.0,459.0,459.0,16.0,0.0,0.0,1.0
1850000.0,33.203125,0.0,1000.0,0.06791350155624072,0.11511417375726997,1850000.0,0.0,919.0,460.0,460.0,16.0,0.0,0.0,1.0
1860000.0,33.390625,0.0,1000.0,0.06793429223772732,0.11589134669803637,1860000.0,0.0,931.0,466.0,466.0,16.0,0.0,0.0,1.0
1870000.0,33.59375,0.0,1000.0,0.07093785154591871,0.12996520237836642,1870000.0,0.0,935.0,468.0,468.0,16.0,0.0,0.0,1.0
1880000.0,33.796875,0.0,1000.0,0.0700691575052398,0.1187185050202587,1880000.0,0.0,939.0,470.0,470.0,16.0,0.0,0.0,1.0
1890000.0,34.0,0.0,1000.0,0.07159216634077875,0.1271213639454413,1890000.0,0.0,947.0,474.0,474.0,16.0,0.0,0.0,1.0
1900000.0,34.203125,0.0,1000.0,0.07358177538857967,0.1244497645944206,1900000.0,0.0,951.0,476.0,476.0,16.0,0.0,0.0,1.0
1910000.0,34.40625,0.0,1000.0,0.06264898170631943,0.102131262538879,1910000.0,0.0,953.0,477.0,477.0,16.0,0.0,0.0,1.0
1920000.0,34.609375,0.0,1000.0,0.06611783278782699,0.11271502199982947,1920000.0,0.0,957.0,479.0,479.0,16.0,0.0,0.0,1.0
1930000.0,34.796875,0.0,1000.0,0.07278694198919751,0.12681174595674477,1930000.0,0.0,973.0,487.0,487.0,16.0,0.0,0.0,1.0
1940000.0,35.0,0.0,1000.0,0.06628380452315245,0.1129741262590207,1940000.0,0.0,979.0,490.0,490.0,16.0,0.0,0.0,1.0
1950000.0,35.21875,0.0,1000.0,0.07191539395705279,0.11931682532172182,1950000.0,0.0,991.0,496.0,496.0,16.0,0.0,0.0,1.0
1960000.0,35.421875,0.0,1000.0,0.06586143568828269,0.1109492656580618,1960000.0,0.0,1005.0,503.0,503.0,16.0,0.0,0.0,1.0
1970000.0,35.625,0.0,1000.0,0.07156923322364132,0.12497395838440473,1970000.0,0.0,1011.0,506.0,506.0,16.0,0.0,0.0,1.0
1980000.0,35.828125,0.0,1000.0,0.06620678369394183,0.11404757778750954,1980000.0,0.0,1019.0,510.0,510.0,16.0,0.0,0.0,1.0
1990000.0,36.03125,0.0,1000.0,0.0696582935911639,0.1171498005959205,1990000.0,0.0,1025.0,513.0,513.0,16.0,0.0,0.0,1.0
2000000.0,36.21875,0.0,1000.0,0.06891726470576254,0.11659195333787095,2000000.0,0.0,1029.0,515.0,515.0,16.0,0.0,0.0,1.0
2010000.0,36.4375,0.0,1000.0,0.06707974064887377,0.11494790264623954,2010000.0,0.0,1033.0,517.0,517.0,16.0,0.0,0.0,1.0
2020000.0,36.640625,0.0,1000.0,0.0637322047872174,0.10445669666544448,2020000.0,0.0,1037.0,519.0,519.0,16.0,0.0,0.0,1.0
2030000.0,36.84375,0.0,1000.0,0.06582562107662937,0.11273085434087617,2030000.0,0.0,1041.0,521.0,521.0,16.0,0.0,0.0,1.0
2040000.0,37.046875,0.0,1000.0,0.0712368403632198,0.11798635614500906,2040000.0,0.0,1043.0,522.0,522.0,16.0,0.0,0.0,1.0
2050000.0,37.25,0.0,1000.0,0.0625682418094666,0.10312946164169298,2050000.0,0.0,1047.0,524.0,524.0,16.0,0.0,0.0,1.0
2060000.0,37.453125,0.0,1000.0,0.07020035647157127,0.11797165567765214,2060000.0,0.0,1049.0,525.0,525.0,16.0,0.0,0.0,1.0
2070000.0,37.671875,0.0,1000.0,0.06658198503285566,0.11731076163913498,2070000.0,0.0,1053.0,527.0,527.0,16.0,0.0,0.0,1.0
2080000.0,37.890625,0.0,1000.0,0.06636114241416045,0.11406266661243049,2080000.0,0.0,1061.0,531.0,531.0,16.0,0.0,0.0,1.0
2090000.0,38.109375,0.0,1000.0,0.06818832445342507,0.11393616481023804,2090000.0,0.0,1065.0,533.0,533.0,16.0,0.0,0.0,1.0
2100000.0,38.296875,0.0,1000.0,0.07254739055721714,0.12291495432298094,2100000.0,0.0,1067.0,534.0,534.0,16.0,0.0,0.0,1.0
2110000.0,38.5,0.0,1000.0,0.06510921546850724,0.11176820552389552,2110000.0,0.0,1071.0,536.0,536.0,16.0,0.0,0.0,1.0
2120000.0,38.71875,0.0,1000.0,0.06666248984754239,0.11469332481353099,2120000.0,0.0,1073.0,537.0,537.0,16.0,0.0,0.0,1.0
2130000.0,38.921875,0.0,1000.0,0.0677394030339555,0.1129509034217689,2130000.0,0.0,1075.0,538.0,538.0,16.0,0.0,0.0,1.0
2140000.0,39.140625,0.0,1000.0,0.06662119251653598,0.11114951356242136,2140000.0,0.0,1083.0,542.0,542.0,16.0,0.0,0.0,1.0
2150000.0,39.34375,0.0,1000.0,0.06637634629765135,0.11277434855392326,2150000.0,0.0,1087.0,544.0,544.0,16.0,0.0,0.0,1.0
2160000.0,39.546875,0.0,1000.0,0.07265453284412321,0.1251108306448766,2160000.0,0.0,1093.0,547.0,547.0,16.0,0.0,0.0,1.0
2170000.0,39.75,0.0,1000.0,0.06900182928574673,0.11765845590421276,2170000.0,0.0,1097.0,549.0,549.0,16.0,0.0,0.0,1.0
2180000.0,39.953125,0.0,1000.0,0.06532268682598376,0.110742014241488,2180000.0,0.0,1101.0,551.0,551.0,16.0,0.0,0.0,1.0
2190000.0,40.15625,0.0,1000.0,0.06330647050630103,0.1119129077427211,2190000.0,0.0,1107.0,554.0,554.0,16.0,0.0,0.0,1.0
2200000.0,40.375,0.0,1000.0,0.06869457344001727,0.12114010112203785,2200000.0,0.0,1113.0,557.0,557.0,16.0,0.0,0.0,1.0
2210000.0,40.59375,0.0,1000.0,0.07008048638920462,0.12095182485291624,2210000.0,0.0,1117.0,559.0,559.0,16.0,0.0,0.0,1.0
2220000.0,40.796875,0.0,1000.0,0.0662141436255758,0.11558894615836164,2220000.0,0.0,1125.0,563.0,563.0,16.0,0.0,0.0,1.0
2230000.0,41.015625,0.0,1000.0,0.07006429925313537,0.12443666392754074,2230000.0,0.0,1139.0,570.0,570.0,16.0,0.0,0.0,1.0
2240000.0,41.25,0.0,1000.0,0.06876519931381957,0.12173506868044323,2240000.0,0.0,1149.0,575.0,575.0,16.0,0.0,0.0,1.0
2250000.0,41.453125,0.0,1000.0,0.06977834036071333,0.1250951641608701,2250000.0,0.0,1159.0,580.0,580.0,16.0,0.0,0.0,1.0
2260000.0,41.65625,0.0,1000.0,0.06611185188016921,0.11556860324576318,2260000.0,0.0,1171.0,586.0,586.0,16.0,0.0,0.0,1.0
2270000.0,41.875,0.0,1000.0,0.06961054039111968,0.12514447671486548,2270000.0,0.0,1179.0,590.0,590.0,16.0,0.0,0.0,1.0
2280000.0,42.078125,0.0,1000.0,0.07208149846376843,0.12293411033793356,2280000.0,0.0,1181.0,591.0,591.0,16.0,0.0,0.0,1.0
2290000.0,42.28125,0.0,1000.0,0.06390079939075222,0.10672290986314968,2290000.0,0.0,1193.0,597.0,597.0,16.0,0.0,0.0,1.0
2300000.0,42.5,0.0,1000.0,0.06304404474211998,0.10447911975768043,2300000.0,0.0,1201.0,601.0,601.0,16.0,0.0,0.0,1.0
2310000.0,42.71875,0.0,1000.0,0.06817662733032104,0.1130134603737833,2310000.0,0.0,1207.0,604.0,604.0,16.0,0.0,0.0,1.0
2320000.0,42.9375,0.0,1000.0,0.06504542281440699,0.11224237940946453,2320000.0,0.0,1211.0,606.0,606.0,16.0,0.0,0.0,1.0
2330000.0,43.15625,0.0,1000.0,0.0657924427098758,0.10880134038999933,2330000.0,0.0,1219.0,610.0,610.0,16.0,0.0,0.0,1.0
2340000.0,43.375,0.0,1000.0,0.07395702358583565,0.1271906948559887,2340000.0,0.0,1221.0,611.0,611.0,16.0,0.0,0.0,1.0
2350000.0,43.59375,0.0,1000.0,0.06221543900239303,0.11008459233605883,2350000.0,0.0,1229.0,615.0,615.0,16.0,0.0,0.0,1.0
2360000.0,43.796875,0.0,1000.0,0.07319640780802783,0.13199854263785285,2360000.0,0.0,1231.0,616.0,616.0,16.0,0.0,0.0,1.0
2370000.0,44.015625,0.0,1000.0,0.06062658023976185,0.09903351512929667,2370000.0,0.0,1239.0,620.0,620.0,16.0,0.0,0.0,1.0
2380000.0,44.234375,0.0,1000.0,0.06620088550977618,0.1144113532093699,2380000.0,0.0,1243.0,622.0,622.0,16.0,0.0,0.0,1.0
2390000.0,44.453125,0.0,1000.0,0.06473835194207606,0.1090583222912077,2390000.0,0.0,1253.0,627.0,627.0,16.0,0.0,0.0,1.0
2400000.0,44.6875,0.0,1000.0,0.06247148022122592,0.10458779851541232,2400000.0,0.0,1263.0,632.0,632.0,16.0,0.0,0.0,1.0
2410000.0,44.90625,0.0,1000.0,0.0709842844780059,0.12303304459924701,2410000.0,0.0,1271.0,636.0,636.0,16.0,0.0,0.0,1.0
2420000.0,45.15625,0.0,1000.0,0.06486574842189555,0.1159263022005552,2420000.0,0.0,1279.0,640.0,640.0,16.0,0.0,0.0,1.0
2430000.0,45.359375,0.0,1000.0,0.0661908767392681,0.11576863047362489,2430000.0,0.0,1283.0,642.0,642.0,16.0,0.0,0.0,1.0
2440000.0,45.578125,0.0,1000.0,0.07245094634779717,0.12487053052075117,2440000.0,0.0,1289.0,645.0,645.0,16.0,0.0,0.0,1.0
2450000.0,45.796875,0.0,1000.0,0.06357649573449171,0.11181287149955914,2450000.0,0.0,1295.0,648.0,648.0,17.0,0.0,0.0,1.0
2460000.0,46.015625,0.0,1000.0,0.07039949930415473,0.12459200559879345,2460000.0,0.0,1305.0,653.0,653.0,17.0,0.0,0.0,1.0
2470000.0,46.25,0.0,1000.0,0.06408045821084243,0.10494888359014361,2470000.0,0.0,1307.0,654.0,654.0,17.0,0.0,0.0,1.0
2480000.0,46.46875,0.0,1000.0,0.06562748262162267,0.11154582869209148,2480000.0,0.0,1313.0,657.0,657.0,17.0,0.0,0.0,1.0
2490000.0,46.671875,0.0,1000.0,0.06526446668224414,0.10829857929201502,2490000.0,0.0,1321.0,661.0,661.0,17.0,0.0,0.0,1.0
2500000.0,46.90625,0.0,1000.0,0.06618119691492155,0.11444198296300037,2500000.0,0.0,1333.0,667.0,667.0,17.0,0.0,0.0,1.0
2510000.0,47.109375,0.0,1000.0,0.06251479941584141,0.10616695738247516,2510000.0,0.0,1335.0,668.0,668.0,17.0,0.0,0.0,1.0
2520000.0,47.328125,0.0,1000.0,0.06452811620093914,0.11192100913810485,2520000.0,0.0,1339.0,670.0,670.0,17.0,0.0,0.0,1.0
2530000.0,47.546875,0.0,1000.0,0.0664399456634515,0.11627525234893667,2530000.0,0.0,1343.0,672.0,672.0,17.0,0.0,0.0,1.0
2540000.0,47.765625,0.0,1000.0,0.06181232529014401,0.1087922807660868,2540000.0,0.0,1345.0,673.0,673.0,17.0,0.0,0.0,1.0
2550000.0,47.984375,0.0,1000.0,0.06367305431816922,0.10843261937935612,2550000.0,0.0,1353.0,677.0,677.0,17.0,0.0,0.0,1.0
2560000.0,48.203125,0.0,1000.0,0.061730674891827826,0.10957070316783239,2560000.0,0.0,1355.0,678.0,678.0,17.0,0.0,0.0,1.0
2570000.0,48.421875,0.0,1000.0,0.0625440646476842,0.10549316678489996,2570000.0,0.0,1369.0,685.0,685.0,17.0,0.0,0.0,1.0
2580000.0,48.640625,0.0,1000.0,0.06863828092653054,0.120235899440196,2580000.0,0.0,1385.0,693.0,693.0,17.0,0.0,0.0,1.0
2590000.0,48.859375,0.0,1000.0,0.06926192010347143,0.12340971565162016,2590000.0,0.0,1389.0,695.0,695.0,17.0,0.0,0.0,1.0
2600000.0,49.09375,0.0,1000.0,0.06530174923304431,0.10729673366922181,2600000.0,0.0,1399.0,700.0,700.0,17.0,0.0,0.0,1.0
2610000.0,49.3125,0.0,1000.0,0.061765362562096644,0.10625385201617385,2610000.0,0.0,1415.0,708.0,708.0,17.0,0.0,0.0,1.0
2620000.0,49.546875,0.0,1000.0,0.06011640918041218,0.09909096723397419,2620000.0,0.0,1419.0,710.0,710.0,17.0,0.0,0.0,1.0
2630000.0,49.75,0.0,1000.0,0.06658264862869306,0.1213149306080755,2630000.0,0.0,1421.0,711.0,711.0,17.0,0.0,0.0,1.0
2640000.0,49.984375,0.0,1000.0,0.07060434696680935,0.12359372486079795,2640000.0,0.0,1427.0,714.0,714.0,17.0,0.0,0.0,1.0
2650000.0,50.1875,0.0,1000.0,0.06115642279882594,0.10068750972269044,2650000.0,0.0,1433.0,717.0,717.0,17.0,0.0,0.0,1.0
2660000.0,50.40625,0.0,1000.0,0.06638804745852545,0.11603568183167375,2660000.0,0.0,1447.0,724.0,724.0,17.0,0.0,0.0,1.0
2670000.0,50.640625,0.0,1000.0,0.06459689481440668,0.10546887453711674,2670000.0,0.0,1453.0,727.0,727.0,17.0,0.0,0.0,1.0
2680000.0,50.859375,0.0,1000.0,0.06509924532425117,0.112208407864162,2680000.0,0.0,1463.0,732.0,732.0,17.0,0.0,0.0,1.0
2690000.0,51.109375,0.0,1000.0,0.06482575485402782,0.11115066374961047,2690000.0,0.0,1473.0,737.0,737.0,17.0,0.0,0.0,1.0
2700000.0,51.34375,0.0,1000.0,0.06289994742505398,0.1098661367676293,2700000.0,0.0,1479.0,740.0,740.0,17.0,0.0,0.0,1.0
2710000.0,51.578125,0.0,1000.0,0.06502327375300562,0.11135385323324244,2710000.0,0.0,1487.0,744.0,744.0,17.0,0.0,0.0,1.0
2720000.0,51.796875,0.0,1000.0,0.06193082002176254,0.10977759836729493,2720000.0,0.0,1491.0,746.0,746.0,17.0,0.0,0.0,1.0
2730000.0,52.03125,0.0,1000.0,0.06618358225135348,0.11614901617416336,2730000.0,0.0,1501.0,751.0,751.0,17.0,0.0,0.0,1.0
2740000.0,52.265625,0.0,1000.0,0.06928128968804464,0.11713654432347408,2740000.0,0.0,1507.0,754.0,754.0,17.0,0.0,0.0,1.0
2750000.0,52.484375,0.0,1000.0,0.06642148271240177,0.11487365529587637,2750000.0,0.0,1511.0,756.0,756.0,17.0,0.0,0.0,1.0
2760000.0,52.71875,0.0,1000.0,0.06234137545246189,0.10745417517561201,2760000.0,0.0,1515.0,758.0,758.0,17.0,0.0,0.0,1.0
2770000.0,52.953125,0.0,1000.0,0.062265280483313916,0.11005949146228734,2770000.0,0.0,1523.0,762.0,762.0,17.0,0.0,0.0,1.0
2780000.0,53.171875,0.0,1000.0,0.06086694505875577,0.10892750047490302,2780000.0,0.0,1531.0,766.0,766.0,17.0,0.0,0.0,1.0
2790000.0,53.40625,0.0,1000.0,0.06507050495556971,0.11606993895175852,2790000.0,0.0,1539.0,770.0,770.0,17.0,0.0,0.0,1.0
2800000.0,53.640625,0.0,1000.0,0.06908632840379356,0.12492695181766365,2800000.0,0.0,1547.0,774.0,774.0,17.0,0.0,0.0,1.0
2810000.0,53.875,0.0,1000.0,0.07020114236071784,0.12131930257815737,2810000.0,0.0,1551.0,776.0,776.0,17.0,0.0,0.0,1.0
2820000.0,54.09375,0.0,1000.0,0.0649817650715298,0.11177306128485055,2820000.0,0.0,1567.0,784.0,784.0,17.0,0.0,0.0,1.0
2830000.0,54.328125,0.0,1000.0,0.06153645212893548,0.11017365372985999,2830000.0,0.0,1579.0,790.0,790.0,17.0,0.0,0.0,1.0
2840000.0,54.546875,0.0,1000.0,0.0670549201386329,0.11663339453493231,2840000.0,0.0,1581.0,791.0,791.0,17.0,0.0,0.0,1.0
2850000.0,54.78125,0.0,1000.0,0.06119098269835998,0.10508543541230779,2850000.0,0.0,1583.0,792.0,792.0,17.0,0.0,0.0,1.0
2860000.0,55.015625,0.0,1000.0,0.05715380373857121,0.09154726907655081,2860000.0,0.0,1585.0,793.0,793.0,17.0,0.0,0.0,1.0
2870000.0,55.25,0.0,1000.0,0.0598704841077597,0.10111935747322374,2870000.0,0.0,1591.0,796.0,796.0,17.0,0.0,0.0,1.0
2880000.0,55.46875,0.0,1000.0,0.06111009018342592,0.10726629331383979,2880000.0,0.0,1599.0,800.0,800.0,17.0,0.0,0.0,1.0
2890000.0,55.703125,0.0,1000.0,0.0707345749673518,0.1268416285852266,2890000.0,0.0,1609.0,805.0,805.0,17.0,0.0,0.0,1.0
2900000.0,55.90625,0.0,1000.0,0.060011879315322196,0.10304439587609729,2900000.0,0.0,1617.0,809.0,809.0,17.0,0.0,0.0,1.0
2910000.0,56.15625,0.0,1000.0,0.06811643575228643,0.11861260155835272,2910000.0,0.0,1633.0,817.0,817.0,17.0,0.0,0.0,1.0
2920000.0,56.390625,0.0,1000.0,0.06721859875085129,0.12147700824615597,2920000.0,0.0,1643.0,822.0,822.0,17.0,0.0,0.0,1.0
2930000.0,56.609375,0.0,1000.0,0.06113582158871881,0.10759075467555249,2930000.0,0.0,1651.0,826.0,826.0,17.0,0.0,0.0,1.0
2940000.0,56.84375,0.0,1000.0,0.06068159403533621,0.10619527348688942,2940000.0,0.0,1669.0,835.0,835.0,17.0,0.0,0.0,1.0
2950000.0,57.078125,0.0,1000.0,0.05819163282277298,0.09986032286764433,2950000.0,0.0,1685.0,843.0,843.0,17.0,0.0,0.0,1.0
2960000.0,57.328125,0.0,1000.0,0.06197954056092525,0.1075432466360011,2960000.0,0.0,1705.0,853.0,853.0,17.0,0.0,0.0,1.0
2970000.0,57.5625,0.0,1000.0,0.0640330477119455,0.10740380936986507,2970000.0,0.0,1715.0,858.0,858.0,17.0,0.0,0.0,1.0
2980000.0,57.8125,0.0,1000.0,0.06614704043513756,0.11669413653398658,2980000.0,0.0,1723.0,862.0,862.0,17.0,0.0,0.0,1.0
2990000.0,58.046875,0.0,1000.0,0.06340571565684384,0.1128038953452961,2990000.0,0.0,1739.0,870.0,870.0,17.0,0.0,0.0,1.0
3000000.0,58.296875,0.0,1000.0,0.06121361821647074,0.10575953262423225,3000000.0,0.0,1757.0,879.0,879.0,17.0,0.0,0.0,1.0
3010000.0,58.53125,0.0,1000.0,0.06180440943180692,0.1040825551196691,3010000.0,0.0,1759.0,880.0,880.0,17.0,0.0,0.0,1.0
3020000.0,58.765625,0.0,1000.0,0.05658847738815371,0.09887699848116153,3020000.0,0.0,1763.0,882.0,882.0,17.0,0.0,0.0,1.0
3030000.0,59.0,0.0,1000.0,0.06002289887548832,0.1002204577393265,3030000.0,0.0,1773.0,887.0,887.0,17.0,0.0,0.0,1.0
3040000.0,59.25,0.0,1000.0,0.06222077144915266,0.10453378731388042,3040000.0,0.0,1779.0,890.0,890.0,17.0,0.0,0.0,1.0
3050000.0,59.5,0.0,1000.0,0.05917450862832396,0.10038377821492582,3050000.0,0.0,1787.0,894.0,894.0,17.0,0.0,0.0,1.0
3060000.0,59.734375,0.0,1000.0,0.0641032396493469,0.10686293468392805,3060000.0,0.0,1791.0,896.0,896.0,17.0,0.0,0.0,1.0
3070000.0,59.984375,0.0,1000.0,0.06523442286384418,0.11596424948484171,3070000.0,0.0,1799.0,900.0,900.0,17.0,0.0,0.0,1.0
3080000.0,60.21875,0.0,1000.0,0.06785411062388164,0.12187688220937865,3080000.0,0.0,1801.0,901.0,901.0,17.0,0.0,0.0,1.0
3090000.0,60.46875,0.0,1000.0,0.0674646888126863,0.12022200998910319,3090000.0,0.0,1807.0,904.0,904.0,17.0,0.0,0.0,1.0
3100000.0,60.71875,0.0,1000.0,0.062023902064513234,0.10257386810099199,3100000.0,0.0,1809.0,905.0,905.0,17.0,0.0,0.0,1.0
3110000.0,60.96875,0.0,1000.0,0.06560810264201708,0.11496666278397882,3110000.0,0.0,1813.0,907.0,907.0,17.0,0.0,0.0,1.0
3120000.0,61.21875,0.0,1000.0,0.06488109261073291,0.11563776949045666,3120000.0,0.0,1821.0,911.0,911.0,18.0,0.0,0.0,1.0
3130000.0,61.453125,0.0,1000.0,0.0654077989382474,0.11501298109860428,3130000.0,0.0,1831.0,916.0,916.0,18.0,0.0,0.0,1.0
3140000.0,61.703125,0.0,1000.0,0.06641770989531089,0.11591273523336397,3140000.0,0.0,1841.0,921.0,921.0,18.0,0.0,0.0,1.0
3150000.0,61.9375,0.0,1000.0,0.06525272649981723,0.10963876462396459,3150000.0,0.0,1847.0,924.0,924.0,18.0,0.0,0.0,1.0
3160000.0,62.1875,0.0,1000.0,0.061262223294384924,0.10292925122033914,3160000.0,0.0,1851.0,926.0,926.0,18.0,0.0,0.0,1.0
3170000.0,62.4375,0.0,1000.0,0.0587175837203759,0.10351968642937086,3170000.0,0.0,1857.0,929.0,929.0,18.0,0.0,0.0,1.0
3180000.0,62.6875,0.0,1000.0,0.06298155663873117,0.11971867524977718,3180000.0,0.0,1863.0,932.0,932.0,18.0,0.0,0.0,1.0
3190000.0,62.9375,0.0,1000.0,0.0625784397914572,0.11216600628783045,3190000.0,0.0,1873.0,937.0,937.0,18.0,0.0,0.0,1.0
3200000.0,63.1875,0.0,1000.0,0.06331231245626844,0.11418105592413622,3200000.0,0.0,1885.0,943.0,943.0,18.0,0.0,0.0,1.0
3210000.0,63.4375,0.0,1000.0,0.06052059460559246,0.10601554357268499,3210000.0,0.0,1895.0,948.0,948.0,18.0,0.0,0.0,1.0
3220000.0,63.6875,0.0,1000.0,0.06446496700486955,0.11136645061995361,3220000.0,0.0,1905.0,953.0,953.0,18.0,0.0,0.0,1.0
3230000.0,63.953125,0.0,1000.0,0.06221171613638484,0.1069838971308906,3230000.0,0.0,1919.0,960.0,960.0,18.0,0.0,0.0,1.0
3240000.0,64.203125,0.0,1000.0,0.06412253892161772,0.11178466437811693,3240000.0,0.0,1929.0,965.0,965.0,18.0,0.0,0.0,1.0
3250000.0,64.453125,0.0,1000.0,0.0651817438831211,0.11576352307296248,3250000.0,0.0,1933.0,967.0,967.0,18.0,0.0,0.0,1.0
3260000.0,64.703125,0.0,1000.0,0.05664084742927308,0.09310093109820934,3260000.0,0.0,1939.0,970.0,970.0,18.0,0.0,0.0,1.0
3270000.0,64.953125,0.0,1000.0,0.0596577270646561,0.10067502727246563,3270000.0,0.0,1941.0,971.0,971.0,18.0,0.0,0.0,1.0
3280000.0,65.203125,0.0,1000.0,0.06053210028712286,0.10180442658219059,3280000.0,0.0,1947.0,974.0,974.0,18.0,0.0,0.0,1.0
3290000.0,65.453125,0.0,1000.0,0.06302926911711804,0.11301343133825845,3290000.0,0.0,1953.0,977.0,977.0,18.0,0.0,0.0,1.0
3300000.0,65.703125,0.0,1000.0,0.06440345376655611,0.11427691670983019,3300000.0,0.0,1961.0,981.0,981.0,18.0,0.0,0.0,1.0
3310000.0,65.953125,0.0,1000.0,0.06006157361886266,0.1010022649296607,3310000.0,0.0,1969.0,985.0,985.0,18.0,0.0,0.0,1.0
3320000.0,66.203125,0.0,1000.0,0.061644730487447404,0.1090237536750069,3320000.0,0.0,1979.0,990.0,990.0,18.0,0.0,0.0,1.0
3330000.0,66.453125,0.0,1000.0,0.06042498134812882,0.10562789977749192,3330000.0,0.0,1993.0,997.0,997.0,18.0,0.0,0.0,1.0
3340000.0,66.703125,0.0,1000.0,0.060654001105300996,0.10174134013456737,3340000.0,0.0,2003.0,1002.0,1002.0,18.0,0.0,0.0,1.0
3350000.0,66.96875,0.0,1000.0,0.055166317324773353,0.09639716234566005,3350000.0,0.0,2013.0,1007.0,1007.0,18.0,0.0,0.0,1.0
3360000.0,67.21875,0.0,1000.0,0.06284527198493634,0.10920311022863048,3360000.0,0.0,2033.0,1017.0,1017.0,18.0,0.0,0.0,1.0
3370000.0,67.453125,0.0,1000.0,0.05837633794886252,0.10320957971493128,3370000.0,0.0,2041.0,1021.0,1021.0,18.0,0.0,0.0,1.0
3380000.0,67.703125,0.0,1000.0,0.062099605961065556,0.10607730150133908,3380000.0,0.0,2049.0,1025.0,1025.0,18.0,0.0,0.0,1.0
3390000.0,67.96875,0.0,1000.0,0.05825726588894984,0.1003364623610222,3390000.0,0.0,2063.0,1032.0,1032.0,18.0,0.0,0.0,1.0
3400000.0,68.234375,0.0,1000.0,0.059777353795050475,0.09961627844406896,3400000.0,0.0,2075.0,1038.0,1038.0,18.0,0.0,0.0,1.0
3410000.0,68.484375,0.0,1000.0,0.05843091216761835,0.10062513105763495,3410000.0,0.0,2097.0,1049.0,1049.0,18.0,0.0,0.0,1.0
3420000.0,68.75,0.0,1000.0,0.05819236900171092,0.09811701742489341,3420000.0,0.0,2101.0,1051.0,1051.0,18.0,0.0,0.0,1.0
3430000.0,69.0,0.0,1000.0,0.06058785945542935,0.10645988803099266,3430000.0,0.0,2115.0,1058.0,1058.0,18.0,0.0,0.0,1.0
3440000.0,69.265625,0.0,1000.0,0.058319977799938125,0.1059044373945824,3440000.0,0.0,2129.0,1065.0,1065.0,18.0,0.0,0.0,1.0
3450000.0,69.53125,0.0,1000.0,0.06086907577890365,0.10640240691709416,3450000.0,0.0,2133.0,1067.0,1067.0,18.0,0.0,0.0,1.0
3460000.0,69.796875,0.0,1000.0,0.06012014057876359,0.10114409097300794,3460000.0,0.0,2139.0,1070.0,1070.0,18.0,0.0,0.0,1.0
3470000.0,70.046875,0.0,1000.0,0.0588105649045231,0.10034491587543147,3470000.0,0.0,2145.0,1073.0,1073.0,18.0,0.0,0.0,1.0
3480000.0,70.3125,0.0,1000.0,0.06263728690796583,0.10680017457492612,3480000.0,0.0,2147.0,1074.0,1074.0,18.0,0.0,0.0,1.0
3490000.0,70.5625,0.0,1000.0,0.06063681857797765,0.10345131447668805,3490000.0,0.0,2157.0,1079.0,1079.0,18.0,0.0,0.0,1.0
3500000.0,70.84375,0.0,1000.0,0.06031780590637788,0.1055657836500219,3500000.0,0.0,2171.0,1086.0,1086.0,18.0,0.0,0.0,1.0
3510000.0,71.109375,0.0,1000.0,0.058311398813154953,0.09481661030555075,3510000.0,0.0,2177.0,1089.0,1089.0,18.0,0.0,0.0,1.0
3520000.0,71.375,0.0,1000.0,0.062057626637547034,0.1051811471638094,3520000.0,0.0,2189.0,1095.0,1095.0,18.0,0.0,0.0,1.0
3530000.0,71.625,0.0,1000.0,0.06442079769658639,0.11836506983792779,3530000.0,0.0,2193.0,1097.0,1097.0,18.0,0.0,0.0,1.0
3540000.0,71.890625,0.0,1000.0,0.05805263434042404,0.10216065175826909,3540000.0,0.0,2199.0,1100.0,1100.0,18.0,0.0,0.0,1.0
3550000.0,72.15625,0.0,1000.0,0.06319421932196918,0.11083409704992377,3550000.0,0.0,2213.0,1107.0,1107.0,18.0,0.0,0.0,1.0
3560000.0,72.421875,0.0,1000.0,0.05872348476200881,0.10174540825270564,3560000.0,0.0,2219.0,1110.0,1110.0,18.0,0.0,0.0,1.0
3570000.0,72.6875,0.0,1000.0,0.05874704604798557,0.10196694580167914,3570000.0,0.0,2229.0,1115.0,1115.0,18.0,0.0,0.0,1.0
3580000.0,72.9375,0.0,1000.0,0.05651827152623472,0.09400277716238988,3580000.0,0.0,2237.0,1119.0,1119.0,18.0,0.0,0.0,1.0
3590000.0,73.1875,0.0,1000.0,0.058942145531835875,0.10210464593815463,3590000.0,0.0,2239.0,1120.0,1120.0,18.0,0.0,0.0,1.0
